web-scraper-order,web-scraper-start-url,title,price,availability,pagination,pagination-href,link,link-href,image-src
"1612454185-6663","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM + 256GB SSD, nVidia GeForce MX250 @2GB, Win10 Pro, Argintiu)","4.945,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM + 256GB SSD, nVidia GeForce MX250 @2GB, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-450-g7-procesor-intel-core-i7-10510u-8m-cache-up-to-4.90-ghz-comet-lake-15.6-fhd-8gb-1tb-hdd-5400rpm-256gb-ssd-nvidia-geforce-mx250-2gb-win10-pro-argintiu-3786707.html","https://static3.evomag.ro/img?file=products%2F3786%2F3786707%2F1586251370Laptop+HP+ProBook+450+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+HDD+%405400RPM%2C+nVidia+GeForce+MX130+%402GB%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454098-6409","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, FPR, Argintiu)","3.540,99 Lei","Stoc epuizat","22","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:22","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, FPR, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-450-g7-procesor-intel-core-i7-10510u-8m-cache-up-to-4.90-ghz-comet-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-fpr-argintiu-3787861.html","https://static3.evomag.ro/img?file=products%2F3787%2F3787861%2F1586251370Laptop+HP+ProBook+450+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+HDD+%405400RPM%2C+nVidia+GeForce+MX130+%402GB%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454069-6333","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y7000 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","4.050,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop Gaming Lenovo Legion Y7000 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y7000-procesor-intel-core-i5-9300h-8m-cache-up-to-4.10-ghz-coffee-lake-15.6-fhd-8gb-512gb-ssd-nvidia-geforce-gtx-1650-4gb-negru-3759249.html","https://static3.evomag.ro/img?file=products%2F3759%2F3759249%2F1565773347Laptop+Gaming+Lenovo+Legion+Y7000+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9300H+%288M+Cache%2C+up+to+4.10+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612454214-6759","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Inspiron 3593 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 4GB, 256GB SSD, nVidia GeForce MX230 @2GB, Linux, Negru)","2.699,99 Lei","Stoc epuizat","11","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:11","Laptop Dell Inspiron 3593 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 4GB, 256GB SSD, nVidia GeForce MX230 @2GB, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-3593-procesor-intel-core-i5-1035g1-6m-cache-up-to-3.60-ghz-ice-lake-15.6-fhd-4gb-256gb-ssd-nvidia-geforce-mx230-2gb-linux-negru-3772466.html","https://static3.evomag.ro/img?file=products%2F3772%2F3772466%2F1571658274Laptop+Dell+Inspiron+3593+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-1035G1+%286M+Cache%2C+up+to+3.60+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+4GB%2C+256GB+SSD%2C+nVidia+GeForce+MX230+%402GB%2C+Linux%2C+Negru%291.jpg&height=150&extend=white"
"1612454185-6686","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple MacBook Pro (Procesor Intel® Quad-Core™ i7 (6M Cache, 2.2GHz up to 3.40 GHz), 15.4"" Retina, 16GB, 256GB Flash, Intel® Iris Graphics, Wireless AC, Mac OS X Yosemite, Layout Ro)","11.499,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop Apple MacBook Pro (Procesor Intel® Quad-Core™ i7 (6M Cache, 2.2GHz up to 3.40 GHz), 15.4"" Retina, 16GB, 256GB Flash, Intel® Iris Graphics, Wireless AC, Mac OS X Yosemite, Layout Ro)","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-pro-procesor-intel-quad-core-i7-6m-cache-2.2ghz-up-to-3.40-ghz-15.4-retina-16gb-256gb-flash-intel-iris-graphics-wireless-ac-mac-os-x-yosemite-layout-ro-1172311.html","https://static3.evomag.ro/img?file=products%2F1172%2F1172311%2F1432889256Laptop+Apple+MacBook+Pro+15+inch+Retina+Broadwell.jpg&height=150&extend=white"
"1612454084-6384","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 16GB, 512GB SSD, nVidia GeForce MX130 @2GB, Win10 Pro, Argintiu)","4.870,99 Lei","Stoc epuizat","20","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 16GB, 512GB SSD, nVidia GeForce MX130 @2GB, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-440-g7-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-14-fhd-16gb-512gb-ssd-nvidia-geforce-mx130-2gb-win10-pro-argintiu-3792778.html","https://static3.evomag.ro/img?file=products%2F3792%2F3792778%2F1586441759Laptop+HP+ProBook+440+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454200-6737","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Asus TUF FX505DT-BQ030 (Procesor AMD Ryzen 7 3750H (4M Cache, up to 4.00 GHz), 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","3.099,99 Lei","Stoc epuizat","13","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:13","Laptop Gaming Asus TUF FX505DT-BQ030 (Procesor AMD Ryzen 7 3750H (4M Cache, up to 4.00 GHz), 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-tuf-fx505dt-bq030-procesor-amd-ryzen-7-3750h-4m-cache-up-to-4.00-ghz-15.6-fhd-8gb-512gb-ssd-nvidia-geforce-gtx-1650-4gb-negru-3798134.html","https://static3.evomag.ro/img?file=products%2F3798%2F3798134%2F1556779458Laptop+Gaming+Asus+TUF+FX505DY-BQ008+%28Procesor+AMD+Ryzen+5+3550H+%284M+Cache%2C+up+to+3.70+GHz%29%2C+15.6+FHD%2C+8GB%2C+1TB+SSHD+%405400RPM%2C+AMD+Radeon+RX+560X+%404GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612453996-6061","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad S145 (Procesor Intel® Core™ i3-8130U (4M Cache, up to 3.40 GHz), Kaby Lake R, 15.6"" FHD, 4GB, 256GB SSD, Intel® UHD Graphics, Gri)","1.867,99 Lei","Stoc epuizat","8","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:8","Laptop Lenovo IdeaPad S145 (Procesor Intel® Core™ i3-8130U (4M Cache, up to 3.40 GHz), Kaby Lake R, 15.6"" FHD, 4GB, 256GB SSD, Intel® UHD Graphics, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-s145-procesor-intel-core-i3-8130u-4m-cache-up-to-3.40-ghz-kaby-lake-r-15.6-fhd-4gb-256gb-ssd-intel-uhd-graphics-gri-3793190.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793190%2F1566214820Laptop+Lenovo+IdeaPad+S145+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+62%2C+Gri%29+1.jpg&height=150&extend=white"
"1612454055-6268","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP 250 G7 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 620, Negru)","3.218,99 Lei","Stoc epuizat","16","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:16","Laptop HP 250 G7 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 620, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g7-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-620-negru-3779666.html","https://static3.evomag.ro/img?file=products%2F3779%2F3779666%2F1570431616Laptop+HP+250+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-7020U+%283M+Cache%2C+up+to+2.30+GHz%29%2C+Kaby+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+HD+Graphics+620%2C+Negru%29+1.jpg&height=150&extend=white"
"1612454025-6174","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad 330 (Procesor AMD Ryzen 5 2500U (4M Cache, up to 3.60 GHz), 15.6"", 4GB, 1TB HDD @5400RPM, AMD Radeon Vega 8, Gri)","2.040,99 Lei","Stoc epuizat","12","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Lenovo IdeaPad 330 (Procesor AMD Ryzen 5 2500U (4M Cache, up to 3.60 GHz), 15.6"", 4GB, 1TB HDD @5400RPM, AMD Radeon Vega 8, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-330-procesor-amd-ryzen-5-2500u-4m-cache-up-to-3.60-ghz-15.6-4gb-1tb-hdd-5400rpm-amd-radeon-vega-8-gri-3671534.html","https://static3.evomag.ro/img?file=products%2F3671%2F3671534%2F1546256431lv1.jpg&height=150&extend=white"
"1612454229-6800","https://www.evomag.ro/portabile-laptopuri-notebook/","Lenovo Lenovo ThinkPad P53 (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 15.6"" UHD, 32GB, 1TB SSD, nVidia Quadro RTX 4000 @8GB, FPR, Win10 Pro, Negru)","24.499,99 Lei","Stoc epuizat","9","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:9","Lenovo Lenovo ThinkPad P53 (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 15.6"" UHD, 32GB, 1TB SSD, nVidia Quadro RTX 4000 @8GB, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-lenovo-lenovo-thinkpad-p53-procesor-intel-core-i9-9880h-16m-cache-up-to-4.80-ghz-coffee-lake-15.6-uhd-32gb-1tb-ssd-nvidia-quadro-rtx-4000-8gb-fpr-win10-pro-negru-3791523.html","https://static3.evomag.ro/img?file=products%2F3791%2F3791523%2F1592484336Lenovo+Lenovo+ThinkPad+P53+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i9-9880H+%2816M+Cache%2C+up+to+4.80+GHz%29%2C+Coffee+Lake%2C+15.6+UHD%2C+32GB%2C+1TB+SSD%2C+nVidia+Quadro+RTX+4000+%408GB%2C+FPR%2C+Win10+Pro%2C+Negru%291.jpg&height=150&extend=white"
"1612454185-6664","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y540 (Procesor Intel® Core™ i5-9300HF (8M Cache, up to 4.10 GHz), Coffee Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Negru)","5.699,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop Gaming Lenovo Legion Y540 (Procesor Intel® Core™ i5-9300HF (8M Cache, up to 4.10 GHz), Coffee Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y540-procesor-intel-core-i5-9300hf-8m-cache-up-to-4.10-ghz-coffee-lake-17.3-fhd-16gb-512gb-ssd-nvidia-geforce-rtx-2060-6gb-negru-3790942.html","https://static3.evomag.ro/img?file=products%2F3790%2F3790942%2F1565677846Laptop+Gaming+Lenovo+Legion+Y540+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+up+to+4.50+GHz%29%2C+Coffee+Lake%2C+17.3+FHD%2C+16GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1660Ti+%406GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612454185-6652","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5501 (Procesor Intel® Core™ i5-9300H (8M Cache, 4.30 GHz), Coffee Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 630, FPR, Win10 Pro, Negru)","4.699,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop Dell Latitude 5501 (Procesor Intel® Core™ i5-9300H (8M Cache, 4.30 GHz), Coffee Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 630, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5501-procesor-intel-core-i5-9300h-8m-cache-4.30-ghz-coffee-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-630-fpr-win10-pro-negru-3771314.html","https://static3.evomag.ro/img?file=products%2F3771%2F3771314%2F1565102355Laptop+Dell+Latitude+5501+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9850H+%2812M+Cache%2C+4.60+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+FPR%2C+4G%2C+Win10+Pro%2C+Negru%291.jpg&height=150&extend=white"
"1612454272-6975","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8257U (6M Cache, up to 3.90 GHz), Coffee Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel® Iris® Plus Graphics 645, FPR, Mac OS Mojave, Layout INT,...","9.399,99 Lei","Intreaba stoc","4","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8257U (6M Cache, up to 3.90 GHz), Coffee Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel® Iris® Plus Graphics 645, FPR, Mac OS Mojave, Layout INT,...","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-the-new-macbook-pro-13-retina-procesor-intel-core-i5-8257u-6m-cache-up-to-3.90-ghz-coffee-lake-13.3-retina-touch-bar-8gb-256gb-ssd-intel-iris-plus-graphics-645-fpr-mac-os-mojave-layout-int-argintiu-3761560.html","https://static3.evomag.ro/img?file=products%2F3761%2F3761560%2F1567414203Laptop+Apple+The+New+MacBook+Pro+13+Retina+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8257U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Coffee+Lake%2C+13.3%2C+Retina%2C+Touch+Bar%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+Iris%C2%AE+Plus+Graphics+645%2C+FPR+1.jpg&height=150&extend=white"
"1612454272-6973","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Dell Inspiron G7 7700 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD 144Hz, 16GB, 1TB SSD, nVidia GeForce GTX 1660Ti @6GB, FPR, Win10 Home, Negru)","8.499,99 Lei","Intreaba stoc","4","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop Gaming Dell Inspiron G7 7700 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD 144Hz, 16GB, 1TB SSD, nVidia GeForce GTX 1660Ti @6GB, FPR, Win10 Home, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-inspiron-g7-7700-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-17.3-fhd-144hz-16gb-1tb-ssd-nvidia-geforce-gtx-1660ti-6gb-fpr-win10-home-negru-3804896.html","https://static3.evomag.ro/img?file=products%2F3804%2F3804896%2F1599740191Laptop+Gaming+Dell+Inspiron+G7+7700+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10750H+%2812M+Cache%2C+up+to+5.00+GHz%29%2C+Comet+Lake%2C+17.3+FHD+144Hz%2C+16GB%2C+1TB+SSD%2C+nVidia+GeForce+GTX+1660Ti+%406GB%2C+Win10+Home%2C+Negru%291.jpg&height=150&extend=white"
"1612454243-6872","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5400 (Procesor Intel® Core™ i5-8350U (6M Cache, up to 3.60 GHz), Kaby Lake R, 14"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)","5.699,99 Lei","Stoc epuizat","7","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:7","Laptop Dell Latitude 5400 (Procesor Intel® Core™ i5-8350U (6M Cache, up to 3.60 GHz), Kaby Lake R, 14"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5400-procesor-intel-core-i5-8350u-6m-cache-up-to-3.60-ghz-kaby-lake-r-14-fhd-16gb-512gb-ssd-intel-uhd-graphics-620-win10-pro-negru-3789175.html","https://static3.evomag.ro/img?file=products%2F3789%2F3789175%2F1570799886Laptop+Dell+Latitude+5400+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8365U+%286M+Cache%2C+up+to+4.10+GHz%29%2C+Whiskey+Lake%2C+14+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+LTE%2C+FPR%2C+Win10+Pro%2C+Negru%291.jpg&height=150&extend=white"
"1612454200-6717","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce MX130 @2GB, Win10 Pro, Argintiu)","4.199,99 Lei","Stoc epuizat","13","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:13","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce MX130 @2GB, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-450-g7-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-15.6-fhd-8gb-512gb-ssd-nvidia-geforce-mx130-2gb-win10-pro-argintiu-3787475.html","https://static3.evomag.ro/img?file=products%2F3787%2F3787475%2F1586251370Laptop+HP+ProBook+450+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+HDD+%405400RPM%2C+nVidia+GeForce+MX130+%402GB%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454171-6599","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad 330 IGM (Procesor Intel® Pentium® Silver N5000 (4M Cache, up to 2.70 GHz), Gemini Lake, 15.6"" FHD, 4GB, 256GB SSD, Intel® UHD Graphics 605, Alb)","1.699,99 Lei","Stoc epuizat","17","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:17","Laptop Lenovo IdeaPad 330 IGM (Procesor Intel® Pentium® Silver N5000 (4M Cache, up to 2.70 GHz), Gemini Lake, 15.6"" FHD, 4GB, 256GB SSD, Intel® UHD Graphics 605, Alb)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-330-igm-procesor-intel-pentium-silver-n5000-4m-cache-up-to-2.70-ghz-gemini-lake-15.6-fhd-4gb-256gb-ssd-intel-uhd-graphics-605-alb-3677781.html","https://static3.evomag.ro/img?file=products%2F3677%2F3677781%2F1551167193Laptop+Lenovo+IdeaPad+330+IGM+1.jpg&height=150&extend=white"
"1612454156-6568","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Vostro 5490 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Pro, Gri)","4.399,99 Lei","Stoc epuizat","19","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:19","Laptop Dell Vostro 5490 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Pro, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-5490-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-14-fhd-8gb-256gb-ssd-intel-uhd-graphics-win10-pro-gri-3775669.html","https://static3.evomag.ro/img?file=products%2F3775%2F3775669%2F1574773128Laptop+Dell+Vostro+5490+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+Gri%291.jpg&height=150&extend=white"
"1612454098-6436","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad Creator 5 (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 15.6"" FHD 144Hz, 16GB, 1TB HDD @5400RPM + 256GB SSD, nVidia GeForce GTX 1650 @4GB, Gri)","5.899,99 Lei","Stoc epuizat","22","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:22","Laptop Lenovo IdeaPad Creator 5 (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 15.6"" FHD 144Hz, 16GB, 1TB HDD @5400RPM + 256GB SSD, nVidia GeForce GTX 1650 @4GB, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-creator-5-procesor-intel-core-i5-10300h-8m-cache-up-to-4.50-ghz-comet-lake-15.6-fhd-144hz-16gb-1tb-hdd-5400rpm-256gb-ssd-nvidia-geforce-gtx-1650-4gb-gri-3798401.html","https://static3.evomag.ro/img?file=products%2F3798%2F3798401%2F1596453370Laptop+Lenovo+IdeaPad+Creator+5+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10300H+%288M+Cache%2C+up+to+4.50+GHz%29%2C+Comet+Lake%2C+15.6+FHD+144Hz%2C+16GB%2C+1TB+HDD+%405400RPM+%2B+256GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Gri%291.jpg&height=150&extend=white"
"1612454156-6580","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo ThinkPad L470 (Procesor Intel® Core™ i7-7500U (4M Cache, up to 3.50 GHz), Kaby Lake, 14""FHD, 8GB, 256GB SSD, AMD Radeon R5 M430 @2GB, FPR, Win10 Pro, Negru)","5.699,99 Lei","Stoc epuizat","19","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:19","Laptop Lenovo ThinkPad L470 (Procesor Intel® Core™ i7-7500U (4M Cache, up to 3.50 GHz), Kaby Lake, 14""FHD, 8GB, 256GB SSD, AMD Radeon R5 M430 @2GB, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-l470-procesor-intel-core-i7-7500u-4m-cache-up-to-3.50-ghz-kaby-lake-14-fhd-8gb-256gb-ssd-amd-radeon-r5-m430-2gb-fpr-win10-pro-negru-3608213.html","https://static3.evomag.ro/img?file=products%2F3608%2F3608213%2Fw1537451304_1518535424lv1.jpg&height=150&extend=white"
